"Area" "Mean" "StdDev" "Mode" "Min" "Max" "X" "Y" "XM" "YM" "Perim" "BX" "BY" "Width" "Height" "Major" "Minor" "Angle" "Circ" "Feret" "IntDen" "Median" "RawIntDen" "FeretX" "FeretY" "FeretAngle" "MinFeret" "AR" "Round" "Solidity" "Type"
"153" 50 26198.08 18722.849 65504 11696 65504 4263.52 1086.06 4263.816 1086.163 33.456 4260 1080 7 12 9.761 6.522 79.968 0.561 12.042 1309904 16528 1309904 4263 1080 94.764 7 1.496 0.668 0.781 "Positif"
"154" 51 29336.157 20646.68 65504 11648 65504 3796.284 1096.578 3796.64 1096.789 36.284 3791 1091 9 10 8.785 7.391 78.083 0.487 10.77 1496144 18464 1496144 3793 1101 68.199 9 1.189 0.841 0.734 "Positif"
"155" 64 27256 18611.505 65504 11632 65504 3494.531 1098.844 3494.882 1099.192 39.456 3489 1093 9 11 10.677 7.632 92.876 0.517 11.662 1744384 19552 1744384 3491 1094 120.964 9 1.399 0.715 0.79 "Positif"
"156" 59 27534.915 18560.781 65504 11808 65504 3578.72 1098.686 3578.968 1098.99 36.284 3574 1093 9 11 9.76 7.697 87.113 0.563 11.18 1624560 20144 1624560 3578 1093 100.305 9 1.268 0.789 0.738 "Positif"
"157" 79 29365.266 19975.227 65504 11648 65504 4261.171 1098.867 4261.476 1099.26 39.698 4256 1093 10 12 11.396 8.826 87.02 0.63 12.649 2319856 19968 2319856 4259 1093 108.435 10 1.291 0.774 0.798 "Positif"
"158" 26 27017.231 18318.954 65504 11616 65504 3680.731 1097.308 3680.76 1097.44 19.899 3678 1094 5 7 7.507 4.41 92.754 0.825 8.062 702448 19168 702448 3678 1094 119.745 4.932 1.702 0.587 0.852 "Positif"
"159" 82 29887.61 19855.006 65504 11872 65504 4310.512 1100.561 4310.719 1101.029 45.113 4305 1095 11 12 11.159 9.357 88.017 0.506 13.038 2450784 21488 2450784 4305 1096 147.529 10.786 1.193 0.839 0.781 "Positif"
"160" 54 26725.037 19407.258 65504 11584 65504 3999.63 1105.926 3999.902 1106.36 32.627 3996 1100 7 11 9.92 6.931 90.315 0.637 11.18 1443152 16464 1443152 4000 1100 100.305 7 1.431 0.699 0.818 "Positif"
"161" 122 28428.852 20085.03 65504 11584 65504 4108.451 1111.557 4108.818 1112.291 57.255 4102 1103 13 17 14.939 10.398 77.813 0.468 17.117 3468320 17840 3468320 4108 1120 83.29 11.384 1.437 0.696 0.765 "Positif"
"162" 203 28311.251 20441.861 65504 11568 65504 3596.722 1114.643 3597.103 1115.181 78.811 3588 1105 17 19 17.351 14.897 101.7 0.411 21.633 5747184 17520 5747184 3592 1106 123.69 16.444 1.165 0.859 0.781 "Positif"
"163" 52 26985.846 19201.533 65504 11968 65504 4217.577 1111.519 4217.876 1111.964 29.799 4213 1106 8 10 9.307 7.114 89.508 0.736 10.44 1403264 17216 1403264 4217 1106 106.699 8 1.308 0.764 0.812 "Positif"
"164" 71 28542.648 19471.46 65504 11696 65504 3669.359 1113.923 3669.937 1114.341 35.698 3664 1108 10 12 10.99 8.225 99.527 0.7 12.166 2026528 19392 2026528 3669 1108 99.462 9.803 1.336 0.748 0.821 "Positif"
"165" 95 28135.411 19471.931 65504 11632 65504 4063.942 1114.679 4064.392 1115.308 38.284 4058 1108 12 13 11.946 10.125 98.351 0.815 13.928 2672864 17968 2672864 4061 1108 111.038 11.068 1.18 0.848 0.856 "Positif"
"166" 84 28305.524 19482.994 65504 11584 65504 3617.714 1114.286 3618.153 1114.791 42.527 3612 1109 11 11 11.103 9.632 89.952 0.584 13.038 2377664 19024 2377664 3614 1120 57.529 10.786 1.153 0.868 0.816 "Positif"
"167" 79 28622.38 19476.017 65504 11728 65504 4004.791 1118.867 4005.179 1119.433 40.77 4000 1112 10 14 11.65 8.634 87.818 0.597 14.318 2261168 18352 2261168 4002 1112 102.095 10 1.349 0.741 0.767 "Positif"
"168" 67 29024 19600.161 65504 11648 65504 3899.799 1119.828 3900.196 1120.171 44.527 3895 1114 9 12 10.8 7.899 86.206 0.425 12.207 1944608 22464 1944608 3897 1125 55.008 9 1.367 0.731 0.766 "Positif"
"169" 58 27577.103 19508.149 65504 11584 65504 4304.983 1120.207 4305.36 1120.607 37.698 4301 1115 8 11 10.174 7.259 91.184 0.513 11.402 1599472 18736 1599472 4303 1115 105.255 8 1.402 0.713 0.773 "Positif"
"170" 42 28499.048 19541.922 65504 11952 65504 4290.452 1125.857 4290.712 1126.048 24.385 4287 1122 7 8 8.107 6.597 83.146 0.888 8.944 1196960 17648 1196960 4289 1130 63.435 7 1.229 0.814 0.866 "Positif"
"171" 168 27350.762 19455.336 65504 11616 65504 3676.149 1132.506 3676.731 1133.034 91.296 3664 1125 23 14 21.957 9.742 176.829 0.253 23.537 4594928 17776 4594928 3664 1129 167.735 14 2.254 0.444 0.619 "Positif"
"172" 94 27884.426 19205.692 65504 11584 65504 3694.245 1141.574 3694.813 1142.085 42.284 3689 1135 10 13 12.244 9.775 93.016 0.661 13.892 2621136 18000 2621136 3690 1136 120.256 10 1.253 0.798 0.839 "Positif"
"173" 59 28996.61 20250.269 65504 11584 65504 3848.415 1140.449 3848.667 1140.802 34.284 3843 1135 9 11 10.404 7.22 87.641 0.631 11.402 1710800 19360 1710800 3847 1135 105.255 8.497 1.441 0.694 0.787 "Positif"
"174" 10 16651.2 3815.321 11904 11904 23936 3861.4 1136.8 3861.394 1136.785 13.314 3859 1135 5 4 4.738 2.687 147.181 0.709 5.831 166512 16992 166512 3859 1136 149.036 3.479 1.763 0.567 0.714 "Positif"
"175" 25 28778.88 18872.141 65504 12016 65504 4314.86 1141.78 4315.034 1141.965 24.385 4311 1138 7 7 6.706 4.746 70.453 0.528 8.062 719472 23424 719472 4311 1143 29.745 6 1.413 0.708 0.685 "Positif"
"176" 70 26816.686 18963.321 65504 11568 65504 4206.614 1146.486 4207.075 1147.025 40.284 4202 1140 9 13 11.168 7.98 90.796 0.542 13.342 1877168 19120 1877168 4204 1140 102.995 9 1.399 0.715 0.769 "Positif"
"177" 70 26976 19461.514 65504 11568 65504 3551.057 1147.529 3551.452 1147.78 44.284 3546 1142 9 11 10.49 8.497 66.67 0.449 12.042 1888320 19920 1888320 3546 1151 41.634 9 1.235 0.81 0.819 "Positif"
"178" 83 28026.988 19620.57 65504 11632 65504 3494.62 1152.03 3495.193 1152.227 44.527 3488 1146 11 13 11.294 9.357 87.97 0.526 13.342 2326240 19552 2326240 3495 1159 77.005 11 1.207 0.829 0.776 "Positif"
"179" 93 28059.183 19423.021 65504 11584 65504 3527.167 1152.511 3527.659 1152.79 47.456 3521 1147 12 12 11.569 10.235 89.791 0.519 13.454 2609504 18528 2609504 3524 1147 131.987 11.837 1.13 0.885 0.802 "Positif"
"180" 58 29369.655 19514.299 65504 11840 65504 4188.603 1160.845 4188.945 1161.304 28.971 4184 1156 8 10 9.994 7.389 94.716 0.868 10.77 1703440 20976 1703440 4187 1156 111.801 8 1.352 0.739 0.879 "Positif"
"181" 24 26047.333 16791.007 11584 11584 65504 4148.333 1163.625 4148.289 1163.891 24.385 4145 1159 6 8 6.917 4.417 89.442 0.507 8.544 625136 18448 625136 4147 1167 69.444 5.687 1.566 0.639 0.696 "Positif"
"182" 47 29017.532 19564.32 65504 11632 65504 3558.819 1166.16 3559.162 1166.262 32.627 3554 1162 8 10 8.443 7.088 104.777 0.555 10.63 1363824 21696 1363824 3554 1164 131.186 8 1.191 0.84 0.797 "Positif"
"183" 235 28549.651 19758.517 65504 11600 65504 4026.432 1174.126 4027.003 1174.686 90.468 4015 1165 23 19 21.988 13.608 161.487 0.361 24.042 6709168 18064 6709168 4015 1169 163.072 18.171 1.616 0.619 0.713 "Positif"
"184" 62 30219.355 19793.061 65504 11568 65504 4165.468 1169.855 4165.767 1170.27 36.385 4161 1165 8 10 10.464 7.544 94.953 0.589 11.402 1873600 21376 1873600 4161 1166 127.875 8 1.387 0.721 0.867 "Positif"
"185" 69 28606.609 19500.228 65504 11568 65504 4090.79 1173.819 4090.899 1174.151 38.284 4086 1168 9 12 11.142 7.885 79.133 0.592 12.369 1973856 19984 1973856 4090 1180 75.964 9 1.413 0.708 0.78 "Positif"
"186" 98 28675.592 19898.897 65504 11600 65504 3635.276 1175.796 3635.655 1176.466 51.012 3629 1169 12 14 12.401 10.062 90.409 0.473 14.213 2810208 17744 2810208 3630 1171 129.289 12 1.232 0.811 0.757 "Positif"
"187" 50 27116.8 18906.764 65504 11568 65504 3545.6 1177.2 3545.839 1177.384 27.213 3542 1172 7 10 9.46 6.73 79.21 0.848 10.198 1355840 17376 1355840 3545 1172 101.31 7 1.406 0.711 0.862 "Positif"
"188" 9 15376 2777.394 12064 12064 20352 3665.389 1179.167 3665.371 1179.143 10.485 3664 1177 3 4 3.919 2.924 69.699 1 4.472 138384 14304 138384 3664 1181 63.435 3 1.34 0.746 0.857 "Positif"
"189" 94 28148.936 19403.641 65504 11840 65504 4288.032 1189.181 4288.322 1189.782 41.355 4282 1182 11 13 12.112 9.881 98.64 0.691 13.601 2646000 18528 2646000 4287 1182 107.103 11 1.226 0.816 0.836 "Positif"
"190" 63 26832 19589.2 65504 11584 65504 3770.929 1191.675 3771.396 1191.973 40.284 3765 1186 10 12 10.543 7.608 85.488 0.488 12.649 1690416 17392 1690416 3770 1198 71.565 9.6 1.386 0.722 0.741 "Positif"
"191" 104 27198 18688.28 65504 11568 65504 3812.644 1197.019 3813.044 1197.38 51.355 3808 1188 9 18 17.711 7.477 88.822 0.496 18.111 2828592 17680 2828592 3812 1188 96.34 9 2.369 0.422 0.782 "Positif"
"192" 72 27466 19911.999 65504 11632 65504 3550.514 1198.375 3551.113 1198.812 48.184 3545 1192 10 12 10.732 8.542 99.212 0.39 13 1977552 18784 1977552 3548 1192 112.62 10 1.256 0.796 0.735 "Positif"
"193" 172 27248.558 19049.621 65504 11568 65504 3999.023 1202.581 3999.276 1203.039 69.74 3990 1195 18 14 17.795 12.307 7.308 0.444 19.416 4686752 18096 4686752 3991 1208 34.509 14 1.446 0.692 0.794 "Positif"
"194" 69 28199.652 19600.061 65504 11680 65504 3733.457 1204.92 3733.816 1205.335 37.113 3728 1199 10 11 10.737 8.182 84.107 0.63 12.207 1945776 19248 1945776 3730 1210 55.008 9.7 1.312 0.762 0.789 "Positif"
"195" 231 28947.255 19535.662 65504 11584 65504 4038.513 1221.439 4038.701 1222.252 101.882 4028 1209 21 24 26.242 11.208 54.1 0.28 28.844 6686816 19744 6686816 4031 1233 56.31 15.556 2.341 0.427 0.69 "Positif"
"196" 30 22794.667 16321.067 11696 11696 65504 3717.3 1213.533 3717.644 1213.872 19.556 3714 1210 6 7 6.483 5.892 130.722 0.986 7.28 683840 15744 683840 3717 1210 105.945 6 1.1 0.909 0.857 "Positif"
"197" 33 23356.121 16548.595 11568 11568 65504 3651.076 1218.439 3651.312 1218.707 24.971 3648 1214 6 8 7.385 5.689 95.842 0.665 8.246 770752 14416 770752 3651 1214 104.036 6 1.298 0.77 0.815 "Positif"
"198" 76 27648.421 19077.173 65504 11584 65504 3541.553 1232.645 3541.995 1233.186 47.598 3536 1225 11 13 11.043 8.763 98.183 0.422 13.928 2101280 18048 2101280 3538 1238 68.962 10.286 1.26 0.794 0.745 "Positif"
"199" 43 26944.744 19382.731 65504 11600 65504 3718.663 1229.849 3719.027 1229.941 29.213 3715 1225 7 9 8.373 6.539 102.364 0.633 10 1158624 16928 1158624 3716 1225 126.87 7 1.28 0.781 0.796 "Positif"
"200" 45 27960.889 19689.71 65504 11600 65504 3920.456 1232.3 3920.87 1232.475 28.627 3916 1227 8 10 8.299 6.904 84.283 0.69 10.05 1258240 17696 1258240 3920 1227 95.711 7.761 1.202 0.832 0.769 "Positif"
"201" 47 26816.681 19556.723 65504 11808 65504 4225.649 1239.372 4225.987 1239.573 24.971 4222 1235 7 9 8.546 7.002 78.625 0.947 9.22 1260384 17936 1260384 4225 1235 102.529 7 1.22 0.819 0.879 "Positif"
"202" 42 27512.762 19089.301 65504 11600 65504 3521.5 1245.833 3521.799 1246.125 26.971 3518 1240 7 10 8.451 6.327 101.682 0.726 10.44 1155536 17872 1155536 3521 1240 106.699 7 1.336 0.749 0.8 "Positif"
"203" 84 26613.714 18939.761 65504 11584 65504 4277.69 1246.857 4278.187 1247.208 47.598 4271 1241 12 12 11.074 9.658 64.537 0.466 13 2235552 17600 2235552 4271 1248 22.62 11.713 1.147 0.872 0.747 "Positif"
"204" 64 28383.5 19638.009 65504 11680 65504 4214.594 1252.172 4214.822 1252.681 31.456 4210 1247 9 11 10.335 7.885 89.687 0.813 11.402 1816544 20592 1816544 4214 1258 74.745 9 1.311 0.763 0.831 "Positif"
"205" 73 26347.616 18771.739 65504 11696 65504 4259.692 1252.678 4260.081 1253.114 35.456 4254 1247 10 11 10.588 8.778 91.505 0.73 11.705 1923376 17104 1923376 4258 1258 70.017 10 1.206 0.829 0.83 "Positif"
"206" 85 28977.506 19579.117 65504 11680 65504 3872.535 1255.488 3872.937 1256.041 42.87 3866 1249 11 13 11.642 9.296 79.684 0.581 13.416 2463088 19936 2463088 3870 1262 63.435 10.672 1.252 0.799 0.802 "Positif"
"207" 208 29645.077 21149.679 65504 11616 65504 3563.755 1263.543 3564.421 1264.134 86.468 3554 1254 18 19 17.192 15.405 62.83 0.35 20.809 6166176 18384 6166176 3557 1271 54.782 17.705 1.116 0.896 0.763 "Positif"
"208" 41 27381.073 19233.761 65504 11568 65504 3776.378 1260.524 3776.665 1260.574 27.799 3773 1256 7 9 8.195 6.37 93.24 0.667 9.22 1122624 16864 1122624 3776 1256 102.529 7 1.286 0.777 0.796 "Positif"
"209" 100 26161.12 18851.501 65504 11568 65504 3800.23 1264.92 3800.389 1264.945 55.841 3793 1257 14 14 13.218 9.633 126.77 0.403 16.401 2616112 16336 2616112 3797 1258 127.569 12.075 1.372 0.729 0.699 "Positif"
"210" 83 28470.747 20087.772 65504 11680 65504 3986.367 1269.608 3987.04 1270.032 49.598 3980 1264 12 12 10.814 9.773 80.012 0.424 12.649 2363072 19024 2363072 3980 1270 18.435 11.642 1.107 0.904 0.772 "Positif"
"211" 73 26760.986 19993.303 65504 11584 65504 4235.212 1271.349 4235.555 1271.757 38.284 4230 1266 10 11 10.789 8.615 90.51 0.626 11.705 1953552 17104 1953552 4234 1277 70.017 10 1.252 0.798 0.82 "Positif"
"212" 95 27377.853 18981.311 65504 11632 65504 4057.584 1276.868 4058.164 1277.216 39.941 4051 1270 12 13 12.223 9.896 86.104 0.748 13.601 2600896 17552 2600896 4055 1283 72.897 11.8 1.235 0.81 0.812 "Positif"
"213" 88 29476 19971.985 65504 11616 65504 4162.932 1277.909 4163.286 1278.276 43.113 4158 1271 10 14 11.953 9.373 93.293 0.595 14.318 2593888 20576 2593888 4163 1271 102.095 10 1.275 0.784 0.807 "Positif"
"214" 78 28708.308 19407.052 65504 11584 65504 3755.795 1278.103 3756.192 1278.516 39.698 3751 1273 9 11 11.216 8.855 97.093 0.622 13.038 2239248 19904 2239248 3751 1273 122.471 9 1.267 0.789 0.857 "Positif"
"215" 104 28393.846 19374.244 65504 11648 65504 4178.49 1284.144 4178.761 1284.702 46.284 4173 1277 11 14 12.918 10.25 93.34 0.61 14.318 2952960 18240 2952960 4177 1277 102.095 11 1.26 0.793 0.825 "Positif"
"216" 72 26813.556 19536.258 65504 11584 65504 4133.361 1283.583 4134.049 1283.914 36.042 4127 1278 11 11 10.509 8.723 77.789 0.697 12.806 1930576 18336 1930576 4127 1287 38.66 9.839 1.205 0.83 0.796 "Positif"
"217" 93 28800.344 19719.116 65504 11616 65504 4122.565 1292.93 4122.936 1293.36 50.426 4117 1286 12 14 11.994 9.872 92.58 0.46 14.142 2678432 20064 2678432 4121 1286 98.13 12 1.215 0.823 0.747 "Positif"
"218" 71 27594.592 19514.985 65504 11680 65504 3778.852 1297.486 3779.224 1297.904 40.527 3774 1291 10 12 10.745 8.413 109.669 0.543 12.649 1959216 19312 1959216 3777 1291 108.435 9.535 1.277 0.783 0.768 "Positif"
"219" 81 27667.556 19683.819 65504 11584 65504 4104.66 1299.265 4105.132 1299.611 44.184 4100 1293 10 13 11.785 8.751 82.901 0.521 13.153 2241072 18272 2241072 4104 1293 98.746 9.89 1.347 0.743 0.79 "Positif"
